Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0157.jpg;Užimtumo tarnybos klientų aptarnavimo skyrius Vilniuje;Darbo numatymo sistema, skelbianti numerius.;0.0;0.0;0.0;0.86153579;0.88714761;0.87415409;0.18648338;0.45649391
0158.jpg;Rusiškos naftos tanklaivis laukia iškrovimo prie Banijaso uosto Sirijoje;Didelis laivas jūroje.;0.0;0.0;0.0;0.86692137;0.7699852;0.81558305;0.21302682;0.3907626
0159.jpg;Investicinio aukso ir sidabro luitai;Valcambi šviežio aukso bariai, 500g ir 1,1kg.;0.0;0.19230769;0.28571429;0.86678338;0.88326204;0.87494516;0.12731516;0.41911277
0160.jpg;Formulių lenktynės uždaroje trasoje;ABB Formula E: Elektrinių automobilių lenktynių akimirkos.;0.0;0.0;0.0;0.89575875;0.92123902;0.90832019;0.31605399;0.68261975
0161.jpg;Teslos automobilių gamykla;Automobilių dalys, sandėtoje, efektyviai tvarkomos.;0.0;0.15625;0.22222222;0.82532793;0.86737621;0.84582973;0.33676493;0.63605386
0162.jpg;Robotai surinkinėja automobilį;Automobilių dažymas robotų pagalbiniais.;0.0;0.0;0.0;0.88770211;0.86895967;0.87823093;0.62895954;0.85341352
0163.jpg;Amerikietiški sunkvežimiai kelyje;Transportas įporto perlaidos.;0.0;0.0;0.0;0.84648418;0.80949837;0.82757831;-0.02499231;0.56359708
0164.jpg;LP Express paštomatas;LPExpress paštas: siuntų atsiėmimo vieta.;0.0;0.0;0.18181818;0.8739391;0.91352129;0.89329195;0.47486055;0.85302043
0165.jpg;Geležinkelio ruožas;Traukinio kelias vingiuojant per mišką.;0.0;0.0;0.0;0.87843406;0.85478592;0.8664487;0.1167701;0.70605153
0166.jpg;Rygos autobusų stotis;Rygos autobusų stotelė, laukianti keliautojų.;0.0;0.5859375;0.5;0.89425552;0.92738318;0.91051811;0.74543178;0.92436141
0167.jpg;Šarvuotas automobilis Taurus 4-1;Tauris – stiprus, universalus transporto priemobė.;0.0;0.0;0.0;0.84944642;0.88397175;0.86636519;0.22201885;0.46291047
0168.jpg;FPV dronai;Drone racing equipment setup for competition.;0.0;0.0;0.0;0.81822193;0.82690227;0.82253915;0.18570629;0.74450147
0169.jpg;Audinė narvelyje;Baltoji minkštikė įlektuvo bokšte.;0.0;0.0;0.0;0.88646317;0.89744192;0.89191878;-0.13115278;0.61017287
0170.jpg;Naftos perdirbimo gamykla Serbijoje;Nafifas naftos perdirbios įmonės kompleksas.;0.0;0.12195122;0.2;0.83550692;0.83776641;0.83663517;0.38059235;0.59409904
0171.jpg;Pienas pilamas į stiklinę;Skysta mėlyna srove į stiklinį puodelį.;0.0;0.11904762;0.22222222;0.86258531;0.91637886;0.88866872;0.27052367;0.67180467
0172.jpg;Pluoštinių kanapių gaminami aukštos kokybės sertifikuoti ingredientai;Hemp ir pumpkinų sėklos ir produktai.;0.0;0.0;0.11764706;0.84735644;0.84956318;0.84845835;0.11291035;0.41481006
0173.jpg;Achemos gamykla;Naudinga naftos perdirbimo gamykla.;0.0;0.0;0.33333333;0.81126958;0.85267413;0.83145666;0.44766897;0.44609618
0174.jpg;Laivų terminale stovintis laivas;Šioje nuotraukoje matoma du dujų laivai.;0.0;0.0;0.0;0.90111667;0.90298569;0.90205014;0.20090583;0.62242258
0175.jpg;Jūros vėjo parkas;Banganti jūra, banganti energija: banginiai vėjo turbinai.;0.0;0.14705882;0.42857143;0.87077677;0.88589633;0.87827146;0.23983192;0.72055495
0176.jpg;Naftos gavyba ir energijos gamyba;Nafta ir vėjo jėgosios bendruomenoje.;0.0;0.1;0.16666667;0.86041784;0.85733557;0.85887396;0.27707258;0.65024906
0177.jpg;Orion erdvėlaivio užfiksuotas Mėnulio vaizdas;Mėnulis iš kosmoso, Šiuolaikinė stotis.;0.0;0.0;0.14285714;0.88404214;0.8691287;0.876522;0.0692917;0.79789197
0178.jpg;Jauniūnų dujų kompresorių stotis;Naudojamas dujotiekis, transportuojantis dujas.;0.0;0.0;0.0;0.86979097;0.88317257;0.87643069;0.21941295;0.72461021
0179.jpg;Naftos gręžiniai Šiaurės Jūroje;Jūriniai naftos laivai dangaus fone.;0.0;0.12195122;0.15384615;0.86216474;0.89445567;0.87801337;0.40619537;0.68986171
0180.jpg;Parduotuvės LIDL logotipas;Lidl: Parduotuvė su puikiomis kainomis.;0.0;0.15625;0.22222222;0.8894372;0.8799513;0.88466889;0.42836455;0.6052503
0181.jpg;Parduotuvės IKEA logotipas;IKEA: Didelis prekybos centras baldams ir namams.;0.0;0.0;0.18181818;0.85161906;0.92282605;0.88579381;0.2696389;0.76967949
0182.jpg;Parduotuvės Aibė logotipas;Aiibe – butų interjero studija.;0.0;0.0;0.0;0.86389565;0.89654946;0.87991971;0.04095328;0.455212
0183.jpg;Vilniaus prekyba logotipas;Vilniaus Prekyba - prekybos centras Lietuvoje.;0.0;0.56818182;0.5;0.79981476;0.83300149;0.81607085;0.56861031;0.73795152
0184.jpg;Lora klausos centras;"Klauzos aparato parduotuvė ""Lora"".";0.0;0.0;0.28571429;0.86904722;0.89857584;0.88356489;0.32445559;0.59817648
0185.jpg;Revolut logotipas ant pastato;Revolut biuras Amsterdame, Olandija.;0.0;0.125;0.25;0.84032267;0.8602283;0.85015893;0.16739304;0.53481197
0186.jpg;Nvidia logotipas ant pastato;NVIDIA: Inovacija grafinių procesorių srityje.;0.0;0.0;0.22222222;0.86450541;0.87022853;0.86735749;0.1831328;0.69290662
0187.jpg;Bitcoin logotipas;Bitcoin: Decentralized digital currency.;0.0;0.0;0.33333333;0.83574528;0.87783909;0.85627514;0.1845061;0.70878816
0188.jpg;Deepseek logotipas;DeepSeek: Gilaus paieškos programa.;0.0;0.0;0.28571429;0.80691671;0.82957524;0.81808907;0.35382414;0.65743327
0189.jpg;Oracle logotipas ant pastato;Oracle korporacijos pastatas San Franciscoje.;0.0;0.12195122;0.22222222;0.88430572;0.87233543;0.87827975;0.47959292;0.68762189
0190.jpg;Tik tok logotipas ant pastato;TikTok: Populiari socialinė programa.;0.0;0.0;0.0;0.83064169;0.86678874;0.84833032;0.12268698;0.34879768
0191.jpg;Nexos.ai logotipas;Nexos.ai: AI platforma, skirta verslui.;0.0;0.0;0.44444444;0.83401561;0.89024472;0.86121339;0.37001413;0.60246944
0192.jpg;Nord Security logotipas ant sienos;Nord Security: Saugaus interneto partneris.;0.0;0.1;0.4;0.84713632;0.85814393;0.85260457;0.40027267;0.65078014
0193.jpg;3D biotechnologinio spausdinimo technologija;Mikro-paviršiaus apdorojimas robotiniu įrankiu.;0.0;0.0;0.0;0.91898525;0.91468674;0.91683096;0.12323914;0.5081892
0194.jpg;Naujosios AirPods Pro 3 ausinės;Apple AirPods 3 – patogus ir stilingas.;0.0;0.19230769;0.33333333;0.9092983;0.90348524;0.9063825;0.44842795;0.8302381
0195.jpg;Microsoft įmonės logotipas ant pastato;Microsoft: Inovacija, programa ir technologijos.;0.0;0.0;0.18181818;0.85101837;0.86523521;0.85806793;0.15498871;0.49648052
0196.jpg;Mediniai stalo įrankiai dėžutėje;Pieno lėkštės ant metalinės smėlio dėžės.;0.0;0.0;0.11111111;0.87292397;0.88216311;0.87751919;0.13052356;0.53251815
0197.jpg;Restoranas La pasta makaronų namai;La pasta: Italų restoranėlis su terasoje.;0.0;0.09803922;0.33333333;0.83189368;0.84991956;0.84081;0.62618268;0.81320763
0198.jpg;Dronas danguje virš medžių;Foodora dronas skrauja virš miško.;0.0;0.24390244;0.36363636;0.89702988;0.90984875;0.90339386;0.49496943;0.86983365
0199.jpg;Ilte logotipas prie sienos;Ilte – įmonės ženklas.;0.0;0.125;0.25;0.8596856;0.89238381;0.87572956;0.13192114;0.52711564
0200.jpg;Automobilių stovėjimo aikštelė;Didelis automobilių parkas, pilnas automobilių.;0.0;0.15625;0.2;0.9086169;0.88025117;0.89420909;0.5834617;0.84507209
0201.jpg;Automobilių stovėjimo aikštelė;Pilnas automobilių parkas aukštyn iš viršaus.;0.0;0.15151515;0.15384615;0.90764248;0.88512909;0.89624447;0.39119124;0.79384243
0202.jpg;Automobilių stovėjimo aikštelė;Pilnas automobilių parkas miesto horizonte.;0.0;0.15625;0.2;0.8965376;0.86583674;0.88091975;0.37190425;0.79708958
0203.jpg;Policijos automobilio sirenos;Policijos automobilis naktiniu laikotarpiu.;0.0;0.16129032;0.28571429;0.86297786;0.85610276;0.85952652;0.62004989;0.89014757
0204.jpg;Lėkštės su maistu ir pinigai lėkštėje;Kava, pyragas ir 20 eurų sąskaita.;0.0;0.08333333;0.10526316;0.89172828;0.90226698;0.8969667;0.02189589;0.63496739
0205.jpg;Bulvių salotos indelyje su šauktu;Saldus ir skanus daržovių salotas.;0.0;0.0;0.0;0.88083351;0.83031529;0.85482872;0.44915283;0.85610265
0206.jpg;Moteris guli tarp pinigų ir rankose laiko pinigus;Šypsosi pinigų pilna padangą.;0.0;0.06578947;0.16666667;0.86779201;0.90266168;0.88488346;0.3932474;0.4584353
0207.jpg;Skubios medicininės pagalbos skyrius;Skubiosios pagalbos skyrius.;0.0;0.12820513;0.5;0.93114531;0.91060841;0.92076236;0.76278144;0.86691165
0208.jpg;Skubios medicininės pagalbos skyrius;Šiuolaikiška ligonininė erdvė priežiūrai.;0.0;0.0;0.0;0.88280493;0.84846348;0.86529362;0.04222697;0.75481141
0209.jpg;Organizuotas paciento pervežimas iš įvykio vietos į aukštesnio lygio ligoninę;Paramedikų gelbimas žmogų į ligoninę.;0.0;0.05263158;0.13333333;0.88080919;0.83487815;0.85722893;0.37637323;0.75943357
0210.jpg;Tablečių lapelis ir pakelis laikomas rankose;Pildų dozavimo pakuotė ir apvalkalas.;0.0;0.08474576;0.16666667;0.8705548;0.87431717;0.87243193;0.28688765;0.57049161
0211.jpg;Skirtingų vaistų lapeliai;Medicininiai tabletės ant medinio stovo.;0.0;0.0;0.0;0.86600959;0.87107641;0.86853558;0.05074208;0.72058111
0212.jpg;Skirtingų vaistų lapeliai;Medicininiai tabletės ant stalo.;0.0;0.0;0.0;0.86657834;0.86698502;0.86678165;0.06235681;0.80447966
0213.jpg;Vaistų lapeliai rankoje;Tabletės pakuotė rankoje.;0.0;0.0;0.28571429;0.86666787;0.88602865;0.87624133;0.44838524;0.87219477
0214.jpg;Moteris valosi veidą nuo kosmetikos;Veido valymas, rami rutina.;0.0;0.0;0.0;0.84038794;0.84962702;0.84498227;0.16801217;0.69702023
0215.jpg;Moteris tepasi veidą kremu;Senumo atspalvis: odos priežiūros rutina.;0.0;0.0;0.0;0.84138674;0.82702935;0.83414626;0.13513234;0.67131096
0216.jpg;Vėžio ląstelė;Cancerozės ląstelės su imuninės sistema susidūrimu.;0.0;0.20833333;0.26666667;0.87193584;0.93438089;0.90207905;0.32237938;0.50185221
0217.jpg;Vėžio ląstelė;Glioma ląstelė su išsiplėtusiu spinduliais.;0.0;0.2173913;0.33333333;0.86897361;0.92488062;0.89605594;0.34499741;0.64341915
0218.jpg;Žmogaus ranka imanti veido kaukę;Maskos įdėtos į konteinerį, higiena.;0.0;0.0;0.0;0.84740013;0.84194356;0.84466302;0.10932165;0.48436034
0219.jpg;Vyras su puodeliu rankose ir laikantis gerklę;Nusirgus žmogus geria šiltą arbatą.;0.0;0.0;0.0;0.8859995;0.83221155;0.85826361;0.05741031;0.64248359
0220.jpg;Elektronikos atliekos;Elektronikos atliekos: Miltai ir aplenkta.;0.0;0.2173913;0.57142857;0.84124166;0.86394542;0.85244238;0.75708461;0.87644798
0221.jpg;Kalakutai garde;Balti avietės triušiai šiltame pastate.;0.0;0.0;0.0;0.78762758;0.82484692;0.80580777;0.07408839;0.27359319
0222.jpg;Daug vištų kieme;Didelis avinėlių būrys šiltu dieną.;0.0;0.0;0.0;0.86186486;0.82646942;0.84379613;0.03777046;0.71361697
0223.jpg;Gaidys uždarytas narve su višta;Šunys gyvena šiltame, patogiu būste.;0.0;0.0;0.0;0.84326029;0.80644017;0.82443941;0.0529127;0.30447745
0224.jpg;Žmonės einantis kelkraščiu;Žmogių grupė eina po medžiais.;0.0;0.0;0.0;0.90077513;0.87532222;0.88786632;0.33101273;0.66825277
0225.jpg;Ledų gaminimo aparatas;Automatinis ledų gaminimo mašina.;0.0;0.60483871;0.5;0.92336595;0.94675618;0.93491477;0.47543135;0.93533593
0226.jpg;Koncerto klausosi žmonės;Orchestra performs for a captivated audience.;0.0;0.0;0.0;0.83235753;0.83591247;0.83413118;0.28526375;0.67378455
0227.jpg;Koncertuojantys muzikantai;Orkestas atlieja klasikines kompozicijas.;0.0;0.0;0.0;0.83555233;0.83840001;0.83697373;0.32044023;0.57824272
0228.jpg;Droną bando numušti karys;Dronas ir priešlėktukas: modernaus karo technologijos susitarimas.;0.0;0.0;0.0;0.81357265;0.82147002;0.81750226;0.1608237;0.52108473
0229.jpg;Žmogus laikantis už nugaros kėdėje;Nugaros skausmas darbo vietoje.;0.0;0.10204082;0.18181818;0.89694941;0.84424579;0.86979997;0.2438399;0.49326491
0230.jpg;Moteris susiėmusi už nugaros kelyje;Nugaros skausmas: galimas susirgimas.;0.0;0.10204082;0.2;0.88037479;0.83448535;0.85681605;0.44515175;0.34572262
0231.jpg;Automobilių eismas kelyje;Didelis eismas mieste, spūstys keliuose.;0.0;0.15625;0.22222222;0.90512145;0.90901184;0.90706247;0.43225822;0.87977964
0232.jpg;Medaus stiklainis prie žiedadulkių;Skanaus, gardus medus su gėlėmis.;0.0;0.0;0.0;0.89800406;0.88086641;0.88935268;0.1790978;0.78786671
0233.jpg;Humusas lėkštėje su šaukšteliu;Turkish molasses pudding – a sweet treat.;0.0;0.0;0.0;0.86047924;0.85672235;0.85859668;0.23630214;0.60276568
0234.jpg;Žmonių protestai prie pastato;Ekologai protestuoja, uždengdami dūmu, „Stop Arizona“.;0.0;0.0;0.0;0.84364903;0.87666297;0.85983926;0.24814197;0.5152359
0235.jpg;Žmonių protestai prie pastato;"""Harry-Zona: Tu Flinques Nos Droits!""";0.0;0.0;0.0;0.79963511;0.80002689;0.79983097;0.02671299;0.1958714
0236.jpg;Žmonės protestuojantys su plakatais;Stop the chase of the unemployed.;0.0;0.0;0.0;0.83836108;0.82036334;0.82926458;0.01478296;0.30491054
0237.jpg;Daug kiaulių garde;Pasaulio šunų krautuvė.;0.0;0.0;0.0;0.88207328;0.9158802;0.89865893;0.12693538;0.57630181
0238.jpg;Iqos elektroninės cigaretės ir cigarečių nuorūkos lėkštėje;Sigintys cigarečių pakelis gatvėje.;0.0;0.07462687;0.3;0.88732064;0.88491583;0.88611656;0.35397643;0.69172978
0239.jpg;Rankoje laikoma cigaretė automobilyje;Asmuo rūko automobilio šone.;0.0;0.0;0.0;0.87899381;0.87807131;0.87853235;0.45981333;0.78289443
0240.jpg;Traktorius dirbantis ūkyje;Traktorius su vandens talpa, naudojamas ūkiui.;0.0;0.15151515;0.22222222;0.91217387;0.96410179;0.93741924;0.45643666;0.72771108
0241.jpg;Moteris dirbanti valgykloje tiekia maistą;Šefas ruošia patiekalą virtuvėje.;0.0;0.0;0.0;0.88138938;0.88325649;0.88232195;0.19477674;0.45180699
0242.jpg;Moteris dirbanti valgykloje laiko rankoje lėkštę su maistu;Šefas ruošia patiekalą virtuvėje.;0.0;0.0;0.0;0.90104103;0.88197213;0.89140463;0.191149;0.47525465
0243.jpg;Pistoletas ir asmens kortelės;"Policininko pistoleto dėklas su numeriu ""7"".";0.0;0.0;0.0;0.86504358;0.86720359;0.86612231;0.24314848;0.63516891
0244.jpg;Peilis rankoje;Pavojus: ranka su peiliu.;0.0;0.0;0.0;0.79903436;0.83130687;0.81485116;0.58926105;0.92071933
0245.jpg;Povandeninis laivas jūroje;Rusijos guminis užtvindytas purškiklis jūroje.;0.0;0.0;0.33333333;0.8312701;0.88233745;0.8560428;0.28714785;0.73542541
0246.jpg;Sudegęs autobusas ir prie jo stovintys žmonės;Avialinijos katapultas Afganistane: traginė avarija.;0.0;0.0;0.0;0.85341537;0.83622909;0.84473485;-0.04333621;0.27303281
0247.jpg;Migruojantys paukščiai skrenda danguje;Paukščiai skraidyse, į dangų.;0.0;0.125;0.44444444;0.89374912;0.89666009;0.89520222;0.64047498;0.82154208
0248.jpg;Migruojantys paukščiai skrenda danguje;Paukščiai skraido bendru maršrutu dangaus viršuje.;0.0;0.11904762;0.28571429;0.88228285;0.91761744;0.89960331;0.58489215;0.8858543
0249.jpg;Baltymų milteliai indelyje;Spalvotoje pupų miltų pakuotėje.;0.0;0.0;0.0;0.88087261;0.88553673;0.88319844;0.31937879;0.46690542
0250.jpg;Žmogus sėdintis ant suoliuko su neregio lazdele;Ši persona yra nejožinė, naudojasi nejožiniu lazdelėmis.;0.0;0.0;0.11111111;0.86440778;0.87477064;0.86955833;0.17041329;0.69531626
0251.jpg;Arbatos puodelis laikomas rankose;Šilta arbata, ramybė ir komfortas.;0.0;0.0;0.0;0.85497528;0.82713324;0.84082383;0.35781127;0.61487246
0252.jpg;Sirupas nuo kosulio pilamas į šaukštelį;Skystas vaistinis lašelis į šaukštą.;0.0;0.08474576;0.16666667;0.86243945;0.87061274;0.86650681;0.21319389;0.88809025
0253.jpg;Mėsainis su bulvytėmis;Skanus burgeris su bulviukų koše.;0.0;0.15625;0.18181818;0.91487169;0.86335433;0.88836676;0.23732948;0.84626311
0254.jpg;Moteris pučiasi nosį prie arbatos puodelio;Moters užuostas, jaučianti ligą restorane.;0.0;0.0;0.0;0.90219766;0.85965079;0.88041049;0.05922652;0.63213629
0255.jpg;Žmonės valgantys maistą restorane su vyno taurėmis;Šventė, gardus maistas ir vynas.;0.0;0.0;0.0;0.88906282;0.90267277;0.89581609;0.39579907;0.7710852
0256.jpg;Bakterijos organizme;Egzotiški bakterijos, plaukiantys per šviesą.;0.0;0.0;0.25;0.78522134;0.826087;0.80513597;0.38007739;0.75071687
0257.jpg;Kepenų sveikata;Žarnyno skausmas, skausmas, sveikatos priežiūra.;0.0;0.0;0.0;0.86917222;0.86215979;0.86565179;0.26835582;0.53481734
0258.jpg;Vaizdo stebėjimo kamera;Cyklinis stebėjimo kameros vaizdas.;0.0;0.16129032;0.44444444;0.85923117;0.90595365;0.88197404;0.62140018;0.71203041
0259.jpg;Išvartyti šiukšlių konteineriai gatvėje;Naktinė gatvė, palikti konteineriai, tylu.;0.0;0.0;0.16666667;0.91528475;0.93300676;0.92406082;0.61255813;0.58008027
0260.jpg;Vandens gręžinio vamzdis ir iš jo bėgantis vanduo;Sunaudota vandens srovė iš pažeisto vamzdelio.;0.0;0.12820513;0.23529412;0.89230728;0.88212222;0.88718551;0.4452067;0.80766737
0261.jpg;Iš puodelio pilamas vanduo į kibirą;Vandens srautelis iš puodo į dubenį.;0.0;0.16666667;0.2;0.91000795;0.91596758;0.91297799;0.36099359;0.94167793
0262.jpg;Žmogaus širdies sistema;Širdies infarktas: kraujo prateka į širdį.;0.0;0.15151515;0.25;0.86606181;0.86276507;0.86441028;0.344392;0.78826553
0263.jpg;Tamsoje deganti žvakė;Šviesos spindulys tamsumoje.;0.0;0.0;0.0;0.85810542;0.86424297;0.86116326;0.21180782;0.8566888
0264.jpg;Įvairių automobilių padangų krūva;Priešingos automobilinės padangos, naudojamos dirbtuvėms.;0.0;0.0;0.0;0.89205825;0.87101561;0.88141131;0.28435227;0.76348501
0265.jpg;Rauginti kopūstai indelyje;Sausų petržuvų konservų patiekalas.;0.0;0.0;0.0;0.84846044;0.82283723;0.83545244;0.05026361;0.6511935
0266.jpg;Greitosios pagalbos automobilis;Greita pagalba – skubus medikų transportas.;0.0;0.0;0.0;0.86080146;0.89270228;0.87646163;0.34080255;0.80749977
0267.jpg;Daugiabučio laiptinė ir durys;Stulpai ir įėjimas į kambarį.;0.0;0.12195122;0.22222222;0.89301693;0.88771337;0.89035732;0.08333258;0.75279397
0268.jpg;Seimo posėdžių salė;Lietuvos Respublikos Seimas;0.0;0.0;0.0;0.84422266;0.86943281;0.85664231;0.03894279;0.30710098
0269.jpg;Karvė žvelgianti į kamerą;Bėdo! Štai per daug vabzdžių!;0.0;0.0;0.0;0.85279971;0.84201491;0.84737301;-0.01439051;0.25560647
0270.jpg;Darbininkai atlieka remontą;Šūciojasi naują dangų, dangą.;0.0;0.0;0.0;0.86369902;0.84988421;0.85673589;0.03244311;0.24139994
0271.jpg;Senyvo amžiaus moteris neša maišus;Vyras su dideliais maišais, einantis į restoraną.;0.0;0.0;0.13333333;0.87967956;0.89150786;0.88555425;0.13869047;0.39586106
0272.jpg;Senyvo amžiaus moteris apsiperka turguje;Puslankio prekybininkas ant stovo.;0.0;0.0;0.0;0.86214697;0.86146981;0.86180818;0.01055074;0.47578162
0273.jpg;Nerūkymo zonos ženklas;Nestabdykite – dūmų draudimas.;0.0;0.0;0.0;0.87073684;0.91111934;0.89047045;-0.01159116;0.77799243
0274.jpg;Saulės ir vėjo energijos parkas;Atmosferiniai energijos šaltiniai: saulė ir vėjas.;0.0;0.50108932;0.42857143;0.88346046;0.92771703;0.90504801;0.52674896;0.86039305
0275.jpg;Lauke grėbiami medžių lapai;"Štai trumpa antraštė:

Štai rusiškas lapas, šiek tiek darbo.";0.0;0.0;0.0;0.85098886;0.8653686;0.85811847;0.14869717;0.22952132
0276.jpg;Rudenį ant suoliuko sėdintys žmonės;"Štai trumpa antraštė:

Senelis atsipalaiduoja spalio parke su telefonu.";0.0;0.0;0.0;0.87148923;0.90288508;0.88690943;0.05718914;0.55892754
0277.jpg;Žmogus balina medžio kamieną;Būrimas birnio stiebelį įvynioti į plaktuvo dažą.;0.0;0.0;0.0;0.84096754;0.87864649;0.85939419;0.04539791;0.59791666
0278.jpg;Greičio matuoklis matuoja automobilių greitį;Transporto eismo kamera stebi kelią.;0.0;0.0;0.0;0.88715571;0.89960003;0.89333451;0.13653487;0.63448811
0279.jpg;Formulės 1 lenktynės;Šuoliuojantys automobiliai lenktynių pradžioje.;0.0;0.0;0.0;0.8937642;0.93709612;0.91491735;0.36689907;0.80274624
0280.jpg;Moteris prie Sodra pastato logotipo;SoDra biuras, Vilniuje.;0.0;0.10416667;0.25;0.84558076;0.85286272;0.84920615;0.14604622;0.54943967
0281.jpg;Seimo posėdžių salė;Lietuvos Respublikos Seimas.;0.0;0.0;0.0;0.85897231;0.86744511;0.86318791;0.03324315;0.25535095
0282.jpg;Žmonių minia prie automobilio;Rėtiniųjų gelbėjimas po konflikto.;0.0;0.0;0.0;0.85564137;0.88519448;0.87016708;-0.02239539;0.26353526
0283.jpg;Ant grindų padėta karūna;Karūna: Pajėgos, statusas ir istorija.;0.0;0.0;0.30769231;0.87624562;0.89296442;0.88452601;0.05018829;0.28222075
0284.jpg;Vyras šaudo iš ginklo;Šauliai treniruojasi šūvių tikslumui.;0.0;0.0;0.0;0.89483708;0.90418005;0.89948428;0.0455633;0.76623046
0285.jpg;Lietuvos Respublikos Seimo pastatas;Vilniaus teritorinės darbo inspektūros pastatas.;0.0;0.0;0.18181818;0.86719942;0.8835752;0.87531072;0.32165095;0.89280307
0286.jpg;Naikintuvai danguje;F-16 ir Eurofighter Typhoon oro lėktuvai skrauja.;0.0;0.0;0.0;0.78357518;0.80869997;0.79593939;0.07745646;0.2478752
0287.jpg;Žalgirio klinikos pastatas;Vilniaus universiteteto Algirio klinika.;0.0;0.0;0.28571429;0.87086868;0.93067372;0.89977854;0.6261518;0.78603727
0288.jpg;Daktarai operuoja žmogų;Operacija vyksta chirurginės salėje.;0.0;0.0;0.0;0.85653454;0.85221565;0.85436964;0.24205083;0.8293559
0289.jpg;Odontologas taiso dantis;Dantų gydymo procedūra.;0.0;0.0;0.0;0.86223048;0.838871;0.85039032;0.23287921;0.87907952
0290.jpg;Lieptelis ant tvenkinio kranto;Pelkių platforma, apaugusiauja žolėm ir šakomis.;0.0;0.0;0.0;0.82706112;0.82390928;0.82548213;0.05260764;0.73207796
0291.jpg;Žmonės apsiperka vaistinėje;Benu vaistinėje klientai renkasi įsigyti vaistus.;0.0;0.15151515;0.33333333;0.87572211;0.87845802;0.87708795;0.30162671;0.80518037
0292.jpg;Seselė einanti ligoninės koridoriumi;Medikinas eina po koridorių.;0.0;0.0;0.0;0.90498662;0.86626315;0.88520163;0.48381114;0.76009411
0293.jpg;Žmogus laikantis telefoną rankose prie kompiuterio;Įspėjimas: apsaugokite savo įrenginius nuo kenkimo!;0.0;0.0;0.0;0.8438307;0.85126483;0.8475315;0.10559049;0.3685281
0294.jpg;Žmogus rašantis kompiuteriu;Sisteminė įvairių grėsmių pavojaus pavojaus.;0.0;0.0;0.0;0.84003389;0.8742075;0.85678005;0.15503702;0.10144929
0295.jpg;Žmogus laikantis kavos puodelį ir telefoną rankose;Chat GPT: Jūsų asmeninis dirbtinis intelektas.;0.0;0.0;0.0;0.85551327;0.81093293;0.83262682;0.03611985;0.23281372
0296.jpg;Sąnarių skausmas ir uždegimas;Kūno sąnario uždegimas: Skausmas ir diskomfortas.;0.0;0.44642857;0.4;0.90820414;0.92573708;0.91688681;0.64090735;0.90438032
0297.jpg;Moteris gulinti lovoje, miega;Ramybė ir poilsis naktyje.;0.0;0.0;0.0;0.81960988;0.80367833;0.811566;-0.02028367;0.36063433
0298.jpg;Rankose laikomas papildų buteliukas ir tabletė rankose;Vitaminų dozė, sveiki riteriai.;0.0;0.0;0.0;0.87345397;0.83621597;0.85442942;0.09609762;0.43969542
0299.jpg;Visi zodiako ženklai;Žvaigždžių ženklai nakties dangaus.;0.0;0.16129032;0.22222222;0.84652984;0.88957208;0.86751741;0.44200295;0.60881287
0300.jpg;Ranka prijungta prie lašelinės ir sensorių;Invasive infuzija, gydymo procedūra.;0.0;0.0;0.0;0.84004009;0.83489585;0.83746004;-0.00867844;0.22078903
0301.jpg;Moteris mieganti lovoje;Ramybė ir poilsis naktyje.;0.0;0.0;0.0;0.85046852;0.82866269;0.83942401;-0.04973696;0.26987508
0302.jpg;Senas šulinys pievoje;Senas gręžtinis, atskleidęs vandens šaltinį.;0.0;0.15625;0.2;0.88498211;0.88990486;0.88743663;0.28223729;0.74671566
0303.jpg;Ugniagesių automobilis prie tvoros;Gulintis ugniagesių automobilis ir motociklas.;0.0;0.45731707;0.44444444;0.90041506;0.92557412;0.91282129;0.54337454;0.76673567
0304.jpg;Cukrus ir medus;Cukrus ir medus: salda, bet skirtingi.;0.0;0.56818182;0.66666667;0.87709546;0.92961752;0.90259302;0.53796697;0.90368307
0305.jpg;Medus, cinamonas ir citrina;Honey, lemon, cinnamon – a delicious blend.;0.0;0.0;0.0;0.86002219;0.8575632;0.85879093;0.43753901;0.86955833
0306.jpg;Morkos rankose ir kitos daržovės;Šviežių daržovių rinkiniai iš ūkininkų turguvoje.;0.0;0.0;0.13333333;0.8751567;0.8856777;0.88038576;0.30199942;0.80131745
0307.jpg;Kraujospūdžio matavimas;Matuojamas kraujospūdis naudojant automatinį blodspūdirį.;0.0;0.0;0.18181818;0.83904177;0.86568594;0.85215569;0.51578724;0.74459016
0308.jpg;Ciberžolės gėrimas;Turmerako skystas gėrimas sveikatai.;0.0;0.22727273;0.4;0.86214727;0.87992346;0.87094468;0.36680532;0.78678828
0309.jpg;Motina žindo kūdikį;Mamos meilė ir maitinimas naujagimiui.;0.0;0.0;0.0;0.85910749;0.88731897;0.87298542;0.12572342;0.80731261
0310.jpg;Mama maitina naujagimį krūtimi;Mamos meilė ir maitinimas kūdikį.;0.0;0.0;0.0;0.9035064;0.89870065;0.90109718;0.56023121;0.83375818
0311.jpg;Mama maitina naujagimį krūtimi;Mielas naujagimis maitinamas motinos piene.;0.0;0.0;0.0;0.89166981;0.89702952;0.89434165;0.54734635;0.84282357
