Image Name;Original Caption;Generated Caption;BLEU;METEOR;ROGUE;BERTscore Precision;BERTscore Recall;BERTscore F1;SentenceBERT_MRL;SentenceBERT_MPNET
0167.jpg;Šarvuotas automobilis Taurus 4-1;araf truck parked on a road in a field with a sky background;0.0;0.0;0.0;0.80373776;0.82436997;0.81392312;0.24304317;0.44173476
0168.jpg;FPV dronai;there are many remote controls on a table with a man;0.0;0.0;0.0;0.78860092;0.81117696;0.79972959;0.0889193;0.23827839
0169.jpg;Audinė narvelyje;there is a white cat that is looking through a cage;0.0;0.0;0.0;0.80918056;0.82661855;0.8178066;-0.01882261;0.32352385
0170.jpg;Naftos perdirbimo gamykla Serbijoje;there is a large pipe that is next to a building;0.0;0.0;0.0;0.83620304;0.80220389;0.8188507;0.02043748;0.3440623
0171.jpg;Pienas pilamas į stiklinę;someone is pouring milk into a glass on a plate;0.0;0.0;0.0;0.85474551;0.8680653;0.86135393;0.30021095;0.85265088
0172.jpg;Pluoštinių kanapių gaminami aukštos kokybės sertifikuoti ingredientai;there are many jars of herbs and seeds on a table;0.0;0.0;0.0;0.81893051;0.81010664;0.81449467;0.0701459;0.3834725
0173.jpg;Achemos gamykla;arafed oil refinery with a lot of smoke coming out of it;0.0;0.0;0.0;0.78548455;0.81800818;0.80141652;0.00634491;0.27115619
0174.jpg;Laivų terminale stovintis laivas;there is a large ship that is docked in the water;0.0;0.0;0.0;0.84125715;0.83701748;0.83913195;0.21674797;0.80405426
0175.jpg;Jūros vėjo parkas;arafed windmills in the ocean with a blue sky in the background;0.0;0.0;0.0;0.82059175;0.8484624;0.83429438;0.33385947;0.74379742
0176.jpg;Naftos gavyba ir energijos gamyba;there is a large field with a windmill and a pump;0.0;0.0;0.0;0.81880474;0.81809145;0.81844795;0.11864183;0.30950484
0177.jpg;Orion erdvėlaivio užfiksuotas Mėnulio vaizdas;a close up of a satellite with a moon in the background;0.0;0.0;0.0;0.85632706;0.83454633;0.84529644;0.14311638;0.80621833
0178.jpg;Jauniūnų dujų kompresorių stotis;there are yellow pipes and valves on the side of a building;0.0;0.0;0.0;0.83080649;0.83245099;0.83162791;0.02944222;0.55558634
0179.jpg;Naftos gręžiniai Šiaurės Jūroje;arafed oil rigs in the middle of the ocean at sunset;0.0;0.0;0.0;0.8328203;0.8457371;0.83922899;0.18725307;0.76290816
0180.jpg;Parduotuvės LIDL logotipas;arafed sign on a building with a sky background;0.0;0.0;0.0;0.82225871;0.80631417;0.81420839;0.17302731;0.4639532
0181.jpg;Parduotuvės IKEA logotipas;arafed sign on a blue wall with a tree in front of it;0.0;0.0;0.0;0.81420827;0.8364048;0.82515728;0.1052821;0.37807411
0182.jpg;Parduotuvės Aibė logotipas;arafed sign on a building that says a alibe;0.0;0.0;0.0;0.8176471;0.831276;0.82440519;0.18969676;0.55950958
0183.jpg;Vilniaus prekyba logotipas;arafed sign with blue frame and blue letters that read vilnhaus prekba;0.0;0.0;0.0;0.79793131;0.8240428;0.81077683;0.24075165;0.58768427
0184.jpg;Lora klausos centras;arafed view of a store with a large display of products;0.0;0.0;0.0;0.8129493;0.83025306;0.82151008;0.0038266;0.26726386
0185.jpg;Revolut logotipas ant pastato;arafed view of a large glass building with a sign on it;0.0;0.0;0.0;0.81569695;0.82017338;0.81792903;0.08992352;0.55931991
0186.jpg;Nvidia logotipas ant pastato;arafed sign on the side of a building with a logo on it;0.0;0.0;0.0;0.82854629;0.8478232;0.83807397;0.34684923;0.52465922
0187.jpg;Bitcoin logotipas;a close up of a bitcoin on a table with a red light;0.0;0.16129032;0.13333333;0.79121423;0.84142226;0.81554621;0.3326979;0.7455678
0188.jpg;Deepseek logotipas;a close up of a cell phone with a deepseek logo on it;0.0;0.16129032;0.13333333;0.81435096;0.83937591;0.82667416;0.64086097;0.60854691
0189.jpg;Oracle logotipas ant pastato;oracle sign on a building with a tree in the background;0.0;0.10638298;0.13333333;0.82769215;0.83424586;0.83095616;0.3790521;0.72270393
0190.jpg;Tik tok logotipas ant pastato;arafed sign on a building with a clock on it;0.0;0.0;0.0;0.81891263;0.81695139;0.81793088;0.13944396;0.6103754
0191.jpg;Nexos.ai logotipas;a close up of a computer screen with a logo on it;0.0;0.0;0.0;0.78927112;0.79943579;0.79432094;0.40028861;0.44115508
0192.jpg;Nord Security logotipas ant sienos;araf security sign on a wall in a building with a clock;0.0;0.0877193;0.11764706;0.83869433;0.84697115;0.84281242;0.30937308;0.62813908
0193.jpg;3D biotechnologinio spausdinimo technologija;a close up of a machine with a red liquid in it;0.0;0.0;0.0;0.83842641;0.83489597;0.83665746;0.04065922;0.30451372
0194.jpg;Naujosios AirPods Pro 3 ausinės;there is a white airpods with a black earphone in it;0.0;0.08928571;0.11764706;0.84119081;0.85966671;0.85032845;0.32572049;0.77709115
0195.jpg;Microsoft įmonės logotipas ant pastato;a close up of a microsoft logo on a building with trees in front;0.0;0.08474576;0.1;0.85234618;0.86837471;0.86028582;0.52374041;0.909841
0196.jpg;Mediniai stalo įrankiai dėžutėje;there are many wooden spoons in a bucket on the table;0.0;0.0;0.0;0.84015036;0.84751475;0.84381652;0.09636773;0.70430011
0197.jpg;Restoranas La pasta makaronų namai;tables and chairs outside a restaurant with a sign on the side;0.0;0.0;0.0;0.82272369;0.81393838;0.81830746;0.31558484;0.52975857
0198.jpg;Dronas danguje virš medžių;there is a small pink airplane flying in the sky over a forest;0.0;0.0;0.0;0.84317797;0.84675783;0.84496415;0.32418385;0.74964225
0199.jpg;Ilte logotipas prie sienos;there is a large white sign that says itte on the floor;0.0;0.0;0.0;0.80514181;0.8074128;0.80627573;0.13708939;0.60651433
0200.jpg;Automobilių stovėjimo aikštelė;arafed parking lot with cars parked in it and a river in the background;0.0;0.0;0.0;0.82034278;0.82103407;0.82068831;0.35329196;0.69500351
0201.jpg;Automobilių stovėjimo aikštelė;arafed view of a parking lot with cars parked in it;0.0;0.0;0.0;0.82209021;0.82072663;0.82140791;0.37983361;0.84432572
0202.jpg;Automobilių stovėjimo aikštelė;arafed parking lot with cars in it with a city in the background;0.0;0.0;0.0;0.81367254;0.82098269;0.81731129;0.37496394;0.78886998
0203.jpg;Policijos automobilio sirenos;there is a police car with its lights on and a blue light;0.0;0.0;0.0;0.79513663;0.83604944;0.81507999;0.36900336;0.80671024
0204.jpg;Lėkštės su maistu ir pinigai lėkštėje;there is a plate with a piece of cake and a fork on it;0.0;0.0;0.0;0.84177279;0.85332108;0.8475076;0.21415411;0.50687557
0205.jpg;Bulvių salotos indelyje su šauktu;there is a wooden bowl filled with a salad and a wooden spoon;0.0;0.0;0.0;0.81243527;0.82353723;0.81794864;0.23581283;0.71523064
0206.jpg;Moteris guli tarp pinigų ir rankose laiko pinigus;arafed woman laying on a pile of money with a smile;0.0;0.0;0.0;0.85015094;0.8643434;0.8571884;0.27691588;0.75795716
0207.jpg;Skubios medicininės pagalbos skyrius;there are two nurses walking down the hallway of a hospital;0.0;0.0;0.0;0.81251568;0.79636568;0.80435967;0.17751934;0.51547033
0208.jpg;Skubios medicininės pagalbos skyrius;there is a woman walking down a hospital hallway with a baby in a stroller;0.0;0.0;0.0;0.80615431;0.80022746;0.80317992;0.11638147;0.40537971
0209.jpg;Organizuotas paciento pervežimas iš įvykio vietos į aukštesnio lygio ligoninę;arafed man in green uniform pushing a gurney down a street;0.0;0.0;0.0;0.81793118;0.81607437;0.81700176;0.04926444;0.42115346
0210.jpg;Tablečių lapelis ir pakelis laikomas rankose;someone holding a package of pills in their hand and a box of pills in the background;0.0;0.0;0.0;0.83454716;0.8333416;0.83394396;0.23005904;0.38929296
0211.jpg;Skirtingų vaistų lapeliai;someone is holding a pill pack and a condom on a table;0.0;0.0;0.0;0.81903982;0.81756544;0.81830198;0.00982096;0.39212656
0212.jpg;Skirtingų vaistų lapeliai;someone is holding a yellow pill in their hand and some pills;0.0;0.0;0.0;0.81611198;0.82077062;0.81843472;0.09259038;0.54580623
0213.jpg;Vaistų lapeliai rankoje;someone holding a yellow and white pill pack in their hand;0.0;0.0;0.0;0.83113122;0.83627939;0.83369738;0.21407685;0.62282622
0214.jpg;Moteris valosi veidą nuo kosmetikos;there is a woman that is putting on a towel in front of a mirror;0.0;0.0;0.0;0.81666267;0.82049656;0.81857514;0.20488603;0.70285612
0215.jpg;Moteris tepasi veidą kremu;there is a woman that is looking in the mirror with a cream;0.0;0.0;0.0;0.83470809;0.8267352;0.83070254;0.31122687;0.79898477
0216.jpg;Vėžio ląstelė;a close up of a cell with many small cells in it;0.0;0.0;0.0;0.80561507;0.82619309;0.81577438;0.18210784;0.79089612
0217.jpg;Vėžio ląstelė;arafed cell with green and black background;0.0;0.0;0.0;0.7950967;0.82222676;0.80843419;0.12798129;0.72196144
0218.jpg;Žmogaus ranka imanti veido kaukę;someone is cutting a piece of paper with a knife on a table;0.0;0.0;0.0;0.81876111;0.82149589;0.82012624;0.14235815;0.3173503
0219.jpg;Vyras su puodeliu rankose ir laikantis gerklę;arafed man in a blanket holding a cup of coffee;0.0;0.0;0.0;0.83723968;0.82656693;0.83186907;-0.03262338;0.71994632
0220.jpg;Elektronikos atliekos;arafed pile of electronic devices and other electronic waste;0.0;0.0;0.0;0.82052016;0.83093679;0.82569557;0.61072147;0.79052848
0221.jpg;Kalakutai garde;araffes in a chicken coop with a bucket of food;0.0;0.0;0.0;0.80532622;0.83411193;0.81946635;0.11558551;0.20226659
0222.jpg;Daug vištų kieme;araffes in a field with a fence and a building in the background;0.0;0.0;0.0;0.81770736;0.81730819;0.81750774;0.03868125;0.68802416
0223.jpg;Gaidys uždarytas narve su višta;chickens in a coop with a fence and a chicken in the background;0.0;0.0;0.0;0.83969283;0.80279911;0.8208316;0.02436135;0.75056201
0224.jpg;Žmonės einantis kelkraščiu;people walking down a street with cars parked on both sides;0.0;0.0;0.0;0.82725924;0.83840883;0.83279675;0.22223139;0.64791989
0225.jpg;Ledų gaminimo aparatas;there are many cones of ice cream being made on a machine;0.0;0.0;0.0;0.84632337;0.86195242;0.85406637;0.19182914;0.8171221
0226.jpg;Koncerto klausosi žmonės;orchestra playing in a large auditorium with a large crowd of people;0.0;0.0;0.0;0.82270968;0.8249836;0.82384503;0.41289622;0.72249156
0227.jpg;Koncertuojantys muzikantai;orchestra members in suits and ties playing music on stage;0.0;0.0;0.0;0.80287725;0.84475476;0.82328385;0.52233016;0.69734001
0228.jpg;Droną bando numušti karys;arafed man holding a gun and a large telescope looking at a flying object;0.0;0.0;0.0;0.81088316;0.80229276;0.80656511;0.05781963;0.38116136
0229.jpg;Žmogus laikantis už nugaros kėdėje;there is a woman sitting at a desk with her back to the camera;0.0;0.0;0.0;0.83570218;0.84136033;0.83852172;0.09666002;0.43443456
0230.jpg;Moteris susiėmusi už nugaros kelyje;there is a woman standing on a road with her back to the camera;0.0;0.0;0.0;0.83949327;0.82858425;0.83400315;0.15174742;0.80971706
0231.jpg;Automobilių eismas kelyje;cars and buses are driving down a busy street in the evening;0.0;0.0;0.0;0.82814789;0.84223092;0.83513004;0.43561962;0.73830938
0232.jpg;Medaus stiklainis prie žiedadulkių;there is a jar of honey and a spoon of honey;0.0;0.0;0.0;0.82858729;0.81972051;0.82413006;0.15483007;0.77668947
0233.jpg;Humusas lėkštėje su šaukšteliu;there is a bowl of hummus with a spoon in it;0.0;0.0;0.0;0.85580999;0.85869789;0.85725152;0.27168429;0.89807761
0234.jpg;Žmonių protestai prie pastato;there is a large crowd of people gathered outside of a building;0.0;0.0;0.0;0.83621657;0.8279953;0.83208567;0.36272246;0.70002866
0235.jpg;Žmonių protestai prie pastato;there is a man standing on a stage in front of a crowd;0.0;0.0;0.0;0.83414483;0.81757307;0.8257758;0.23215905;0.27790233
0236.jpg;Žmonės protestuojantys su plakatais;people holding up signs and signs in a protest outside a building;0.0;0.0;0.0;0.85219085;0.86988342;0.86094624;0.48679247;0.89984369
0237.jpg;Daug kiaulių garde;there are many pigs in a pen with a fence;0.0;0.0;0.0;0.82018691;0.85096478;0.83529246;0.18757309;0.82274544
0238.jpg;Iqos elektroninės cigaretės ir cigarečių nuorūkos lėkštėje;someone is putting cigarettes in a trash can with a knife;0.0;0.0;0.0;0.83383447;0.83120281;0.83251655;0.32715809;0.57253212
0239.jpg;Rankoje laikoma cigaretė automobilyje;someone is smoking a cigarette in the rear view mirror of a car;0.0;0.0;0.0;0.84227967;0.86102861;0.85155088;0.44664294;0.76576322
0240.jpg;Traktorius dirbantis ūkyje;there is a tractor that is parked in the dirt;0.0;0.0;0.0;0.82980704;0.84446913;0.83707392;0.31896025;0.67739207
0241.jpg;Moteris dirbanti valgykloje tiekia maistą;chef preparing food in a kitchen with a large pot of soup;0.0;0.0;0.0;0.84349704;0.84403116;0.84376407;0.21203241;0.37944755
0242.jpg;Moteris dirbanti valgykloje laiko rankoje lėkštę su maistu;there is a woman preparing food in a kitchen with a large bowl;0.0;0.0;0.0;0.86544597;0.85915083;0.86228693;0.2181948;0.75407112
0243.jpg;Pistoletas ir asmens kortelės;there is a gun that is on a table with a record;0.0;0.0;0.0;0.84129906;0.83682513;0.83905613;0.29193035;0.78502268
0244.jpg;Peilis rankoje;someone holding a knife in their hand in front of a window;0.0;0.0;0.0;0.78965616;0.81105578;0.80021292;0.28970218;0.6837014
0245.jpg;Povandeninis laivas jūroje;arafed submarine in the water with people on board;0.0;0.0;0.0;0.82485968;0.8356427;0.83021617;0.32969564;0.83967924
0246.jpg;Sudegęs autobusas ir prie jo stovintys žmonės;people standing around a wrecked bus in the desert;0.0;0.0;0.0;0.86018312;0.8513515;0.85574448;0.41159582;0.73812228
0247.jpg;Migruojantys paukščiai skrenda danguje;there are many birds flying in the sky together in this picture;0.0;0.0;0.0;0.85005629;0.85216838;0.85111099;0.24329349;0.8560226
0248.jpg;Migruojantys paukščiai skrenda danguje;flock of birds flying in formation in a blue sky;0.0;0.0;0.0;0.85064673;0.85251486;0.85157979;0.2744379;0.81901854
0249.jpg;Baltymų milteliai indelyje;arafed scoop of powder in a blue container with peas in the background;0.0;0.0;0.0;0.80597246;0.8309325;0.81826222;0.02253202;0.53183204
0250.jpg;Žmogus sėdintis ant suoliuko su neregio lazdele;someone sitting on a bench with a cane and a camera;0.0;0.0;0.0;0.85043299;0.83504963;0.8426711;0.10789227;0.67509931
0251.jpg;Arbatos puodelis laikomas rankose;someone holding a cup of tea in their hands;0.0;0.0;0.0;0.82489991;0.81796348;0.82141703;0.2176242;0.77541423
0252.jpg;Sirupas nuo kosulio pilamas į šaukštelį;someone is pouring syrup onto a spoon with a spoonful of liquid;0.0;0.0;0.0;0.84950709;0.86042488;0.85493118;0.19791684;0.73204964
0253.jpg;Mėsainis su bulvytėmis;there is a hamburger with cheese, lettuce, and onion on it;0.0;0.0;0.0;0.83564132;0.80824816;0.82171655;0.04679669;0.65435529
0254.jpg;Moteris pučiasi nosį prie arbatos puodelio;there is a woman sitting at a table with a cup of coffee;0.0;0.0;0.0;0.85748005;0.84235907;0.84985226;0.17602262;0.75068027
0255.jpg;Žmonės valgantys maistą restorane su vyno taurėmis;people sitting at a table with plates of food and wine;0.0;0.0;0.0;0.85976249;0.86391461;0.86183351;0.52330434;0.88047224
0256.jpg;Bakterijos organizme;a close up of a group of green germs on a blue background;0.0;0.0;0.0;0.78190839;0.7995466;0.79062915;0.17710699;0.64209986
0257.jpg;Kepenų sveikata;a close up of a liver with a green background;0.0;0.0;0.0;0.80238855;0.80563307;0.80400753;0.12151669;0.29355574
0258.jpg;Vaizdo stebėjimo kamera;there is a white camera mounted on the side of a building;0.0;0.0;0.0;0.85309947;0.88605678;0.86926579;0.36145911;0.66546392
0259.jpg;Išvartyti šiukšlių konteineriai gatvėje;arafed trash cans are lined up on the side of a street;0.0;0.0;0.0;0.84941757;0.86163586;0.85548311;0.20974436;0.86895227
0260.jpg;Vandens gręžinio vamzdis ir iš jo bėgantis vanduo;a close up of a blue fire hydrant with water coming out of it;0.0;0.0;0.0;0.85974717;0.86454099;0.86213738;0.40630299;0.66037661
0261.jpg;Iš puodelio pilamas vanduo į kibirą;there is a bucket of water being poured into a bucket;0.0;0.0;0.0;0.86340243;0.87128675;0.86732668;0.29558575;0.77412421
0262.jpg;Žmogaus širdies sistema;a close up of a heart with a vein in the middle;0.0;0.0;0.0;0.82514632;0.81752855;0.82131976;0.10232063;0.72144872
0263.jpg;Tamsoje deganti žvakė;a close up of a lit candle on a black surface;0.0;0.0;0.0;0.83526987;0.83082634;0.83304214;0.06398688;0.85814512
0264.jpg;Įvairių automobilių padangų krūva;a close up of a pile of tires sitting on top of a pile of dirt;0.0;0.0;0.0;0.83570075;0.82971305;0.83269608;0.14412479;0.81629419
0265.jpg;Rauginti kopūstai indelyje;there is a white bowl filled with sauerkraut and carrots;0.0;0.0;0.0;0.82077873;0.78919661;0.8046779;0.08716746;0.7199527
0266.jpg;Greitosios pagalbos automobilis;ambulance parked in front of a building with a sign above it;0.0;0.0;0.0;0.80703843;0.81111872;0.80907339;0.23270945;0.79719782
0267.jpg;Daugiabučio laiptinė ir durys;there is a cat sitting on the steps of a building;0.0;0.0;0.0;0.842888;0.82894242;0.83585703;0.014554;0.6048792
0268.jpg;Seimo posėdžių salė;arafed view of a conference room with a large screen and a podium;0.0;0.0;0.0;0.7999804;0.81126273;0.80558205;0.09863897;0.58009309
0269.jpg;Karvė žvelgianti į kamerą;there are many cows standing in a field with mountains in the background;0.0;0.0;0.0;0.83529806;0.82380044;0.82950944;0.10670205;0.61045057
0270.jpg;Darbininkai atlieka remontą;two men are working on a floor in a room with a window;0.0;0.0;0.0;0.83755064;0.86425829;0.85069489;0.10522409;0.53212708
0271.jpg;Senyvo amžiaus moteris neša maišus;there is a man walking down the street carrying two bags;0.0;0.0;0.10526316;0.82392955;0.82325572;0.82359248;-0.02237823;0.45575857
0272.jpg;Senyvo amžiaus moteris apsiperka turguje;there is a man standing at a food stand with a bag;0.0;0.0;0.0;0.8400327;0.82680917;0.83336848;0.03975475;0.38267156
0273.jpg;Nerūkymo zonos ženklas;arafed sign on a wall with a no smoking sign in the middle;0.0;0.0;0.0;0.83581471;0.8490169;0.84236407;0.14426288;0.76522624
0274.jpg;Saulės ir vėjo energijos parkas;a large field with wind turbines and solar panels;0.0;0.0;0.0;0.84976006;0.86320317;0.85642886;0.46957821;0.80263591
0275.jpg;Lauke grėbiami medžių lapai;a close up of a person holding a rake and a leaf rake;0.0;0.0;0.0;0.83520859;0.83026379;0.83272886;0.17377326;0.55275583
0276.jpg;Rudenį ant suoliuko sėdintys žmonės;there is a woman sitting on a bench in the park;0.0;0.0;0.0;0.85505986;0.84934151;0.85219109;0.24165466;0.41465735
0277.jpg;Žmogus balina medžio kamieną;someone is painting a tree with a white paint brush;0.0;0.0;0.0;0.83307636;0.84681058;0.83988732;0.15519574;0.44526738
0278.jpg;Greičio matuoklis matuoja automobilių greitį;cars are lined up on the side of the road with a traffic light;0.0;0.0;0.0;0.82932222;0.83678091;0.83303487;0.31185186;0.42555708
0279.jpg;Formulės 1 lenktynės;arafed race cars racing on a track with a crowd watching;0.0;0.0;0.0;0.80214089;0.84528464;0.82314789;0.24802598;0.71529198
0280.jpg;Moteris prie Sodra pastato logotipo;a woman walking past a building with a sign that says sodra;0.0;0.0877193;0.11764706;0.83362651;0.83517087;0.83439797;0.35636449;0.76173186
0281.jpg;Seimo posėdžių salė;a view of a large room with a lot of people sitting at desks;0.0;0.0;0.0;0.80126917;0.81097102;0.80609089;0.09454244;0.55696744
0282.jpg;Žmonių minia prie automobilio;arafed vehicle with a red cross emblem on the front of it;0.0;0.0;0.0;0.82576323;0.83784038;0.83175796;0.21166189;0.53323185
0283.jpg;Ant grindų padėta karūna;a close up of a gold crown on a wooden table;0.0;0.0;0.0;0.83804142;0.8588376;0.84831202;0.17048058;0.5675841
0284.jpg;Vyras šaudo iš ginklo;arafed woman kneeling down with a rifle and earphones on;0.0;0.0;0.0;0.80761838;0.85614324;0.83117318;0.1688026;0.41629577
0285.jpg;Lietuvos Respublikos Seimo pastatas;there is a building with a lot of flags on the outside;0.0;0.0;0.0;0.818416;0.82403427;0.82121551;0.05400257;0.4284673
0286.jpg;Naikintuvai danguje;two fighter jets flying in the sky above a cloud filled sky;0.0;0.0;0.0;0.80683786;0.81426275;0.81053329;0.25567228;0.38882887
0287.jpg;Žalgirio klinikos pastatas;arafed building with a sign that says the medical and health bank;0.0;0.0;0.0;0.83168393;0.84849;0.84000289;0.2300339;0.43514431
0288.jpg;Daktarai operuoja žmogų;doctors in a hospital operating room preparing to perform surgery;0.0;0.0;0.0;0.82243955;0.83263552;0.82750612;0.3964223;0.81350565
0289.jpg;Odontologas taiso dantis;someone is doing a dental procedure on a patient ' s teeth;0.0;0.0;0.0;0.81435996;0.81767654;0.81601495;0.23075718;0.88453788
0290.jpg;Lieptelis ant tvenkinio kranto;there is a wooden bench sitting in the middle of a swamp;0.0;0.0;0.0;0.82151282;0.80334634;0.81232804;0.01834684;0.62849635
0291.jpg;Žmonės apsiperka vaistinėje;people standing in a store with a counter and a woman standing at the counter;0.0;0.0;0.0;0.830778;0.82606524;0.82841498;0.26103461;0.65879387
0292.jpg;Seselė einanti ligoninės koridoriumi;there is a woman walking down a hallway with a white coat;0.0;0.0;0.0;0.82965028;0.82792163;0.82878506;0.12794331;0.61344796
0293.jpg;Žmogus laikantis telefoną rankose prie kompiuterio;someone is using a cell phone to scan a computer message;0.0;0.0;0.0;0.85293293;0.835181;0.84396362;0.39362562;0.76997054
0294.jpg;Žmogus rašantis kompiuteriu;someone typing on a laptop with a warning sign on the screen;0.0;0.0;0.0;0.82745361;0.84625083;0.83674669;0.20025572;0.74461627
0295.jpg;Žmogus laikantis kavos puodelį ir telefoną rankose;someone holding a cell phone with a coffee cup in their hand;0.0;0.0;0.0;0.87508142;0.8704921;0.87278074;0.32845086;0.95226866
0296.jpg;Sąnarių skausmas ir uždegimas;a woman sitting on the floor holding her knee with a painful knee;0.0;0.0;0.0;0.83350396;0.84425092;0.83884299;0.00829891;0.46484086
0297.jpg;Moteris gulinti lovoje, miega;woman laying in bed with her eyes closed and arms crossed;0.0;0.0;0.0;0.83049512;0.8426528;0.83652979;0.13372052;0.78974152
0298.jpg;Rankose laikomas papildų buteliukas ir tabletė rankose;someone is holding a bottle of pills and a bottle of pills;0.0;0.0;0.0;0.85876882;0.84319806;0.85091221;0.26580897;0.78176397
0299.jpg;Visi zodiako ženklai;a circle of light drawing of zodiac signs in the sky;0.0;0.0;0.0;0.82152855;0.84573346;0.83345526;0.33042476;0.80359721
0300.jpg;Ranka prijungta prie lašelinės ir sensorių;someone is holding a small device in their hand;0.0;0.0;0.0;0.83788383;0.82544237;0.83161652;0.16992536;0.74037516
0301.jpg;Moteris mieganti lovoje;arafed woman sleeping in bed with white sheets and pillows;0.0;0.0;0.0;0.8250246;0.83278811;0.82888818;0.15662833;0.82348299
0302.jpg;Senas šulinys pievoje;a black and white photo of a well in a field;0.0;0.0;0.0;0.84264773;0.83049601;0.83652771;0.07911479;0.55227923
0303.jpg;Ugniagesių automobilis prie tvoros;firefighters are on the scene of a fire in a residential area;0.0;0.0;0.0;0.84406799;0.84191114;0.84298819;0.19344324;0.70862114
0304.jpg;Cukrus ir medus;a close up of a bowl of sugar cubes and a honey dipper;0.0;0.0;0.0;0.82759726;0.85089028;0.83908218;0.33448571;0.72312999
0305.jpg;Medus, cinamonas ir citrina;there is a jar of honey with a wooden spoon and lemons;0.0;0.0;0.0;0.84245789;0.83943182;0.84094214;0.28036568;0.82956523
0306.jpg;Morkos rankose ir kitos daržovės;there are many carrots that are being held by a woman;0.0;0.0;0.0;0.84082961;0.84229285;0.8415606;0.14872721;0.72379822
0307.jpg;Kraujospūdžio matavimas;someone is checking the blood pressure of a person with a digital device;0.0;0.0;0.0;0.82670498;0.81087387;0.81871289;0.13138856;0.54671597
0308.jpg;Ciberžolės gėrimas;there is a glass of orange juice and a spoon of tumericls;0.0;0.0;0.0;0.80247408;0.82007396;0.81117851;0.21324679;0.69511771
0309.jpg;Motina žindo kūdikį;there is a woman holding a baby in her arms;0.0;0.0;0.0;0.81173217;0.83509731;0.82324898;0.13893066;0.84224534
0310.jpg;Mama maitina naujagimį krūtimi;there is a woman holding a baby in her arms;0.0;0.0;0.0;0.84003234;0.8390134;0.8395226;0.07817827;0.72036511
0311.jpg;Mama maitina naujagimį krūtimi;there is a baby that is laying down and kissing its mother;0.0;0.0;0.0;0.83339131;0.83689696;0.83514047;0.19944425;0.70310426
0312.jpg;Prie ligonio rankos prijungta lašelinė;someone is in a hospital bed with a tube in their hand;0.0;0.0;0.0;0.84821582;0.84898019;0.84859782;0.14888148;0.70398974
0313.jpg;Gydytojas operacinėje su sesele;doctors in scrubs and masks are preparing to perform surgery;0.0;0.0;0.0;0.83198655;0.83505237;0.83351666;0.40156227;0.77441651
0314.jpg;Į kamerą nutaisytas ginklas;someone is holding a gun in their hand in the dark;0.0;0.0;0.0;0.83850223;0.8401984;0.83934945;0.11366151;0.67665529
0315.jpg;Traktorius dirba laukuose;there is a tractor that is parked in the field;0.0;0.0;0.0;0.8521781;0.86844921;0.8602367;0.31841397;0.77666104
0316.jpg;Sprogimo dūmai danguje;arafed explosion of black smoke and flames in the sky;0.0;0.0;0.0;0.81225789;0.79985553;0.80600899;0.29128411;0.86807495
0317.jpg;Žmogus dirba naftos perdirbo gamykloje;arafed pipe work in a snow covered area with a man working on it;0.0;0.0;0.0;0.84652036;0.83445561;0.84044468;0.19002567;0.48284319
0318.jpg;Alyvuogių aliejus pilamas į indelį;olive oil being poured into a bowl with olives and a shaker;0.0;0.0;0.0;0.85161304;0.84710658;0.84935379;0.40935376;0.85410231
0319.jpg;Kryžius ant pastato viršau;arafed cross on top of a steeple with a plane flying in the background;0.0;0.0;0.0;0.82795089;0.84942776;0.83855188;0.28160509;0.69286734
0320.jpg;Migrantai jūroje plaukia valtimi;araffes in a boat with people on it in the water;0.0;0.0;0.0;0.82375121;0.8368929;0.83027011;0.07196487;0.67271996
0321.jpg;Keliu bėgantis lokys;there is a bear that is walking down the road;0.0;0.0;0.0;0.8310771;0.82901657;0.83004558;0.11614083;0.52533507
0322.jpg;Naujagimio kojos;there is a baby ' s feet and feet are covered by a blanket;0.0;0.0;0.0;0.80738389;0.82017517;0.81372929;0.06673335;0.57308626
0323.jpg;Hamas kovotojai;a close up of a group of soldiers with guns in front of a clock tower;0.0;0.0;0.0;0.80948651;0.83900964;0.82398367;0.13508372;0.29165688
0324.jpg;Eurofighter naikintuvas skrendantis danguje;there is a fighter jet flying through the blue sky;0.0;0.0;0.0;0.81227386;0.77848303;0.79501957;0.20716031;0.58211696
0325.jpg;Asmuo su negalia kieme;woman in a wheelchair on a sidewalk with flowers in a pot;0.0;0.0;0.0;0.8290202;0.85305732;0.84086704;0.06929353;0.64094996
0326.jpg;Uodas ant augalo lapų;araffe on a green plant with a blurry background;0.0;0.0;0.0;0.84051859;0.84336853;0.84194118;0.19648632;0.74291915
0327.jpg;Telefono sim kortelė;there is a sim card sitting on top of a computer keyboard;0.0;0.12820513;0.13333333;0.84996694;0.88382179;0.8665638;0.298224;0.7292254
0328.jpg;Teisingumas, skulptūra;statue of lady justice holding scales of justice against a blue sky;0.0;0.0;0.0;0.81180555;0.8289336;0.82028013;0.291511;0.69296801
0329.jpg;Vairuotojo pažymėjimas su automobilio rakteliais;a close up of a yellow car key and a yellow car keychain on a map;0.0;0.0;0.0;0.8433001;0.84380621;0.84355307;0.20610788;0.66641939
0330.jpg;Teismas, skulptūra;arafed statue of a lady justice holding a scale and a sword;0.0;0.0;0.0;0.81138718;0.83749211;0.824233;0.23463884;0.62913829
